nonoverlapping dependency,frequency,norm,rank,samples
( VBG dobj NN ) ( NN compound NN ) ( VBG nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"having a death grip on a purse

rubbing an arm absently for contact
"
( NNP dep NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Holding one's head with the hands

Holding one's head in hands
"
( VBG nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case TO ),2.0,0.000751879699248,27,"Bouncing from foot to foot

Swaying from side to side
"
( VBG dobj NN ) ( NN amod JJ ) ( JJ advmod RB ),2.0,0.000751879699248,27,"Wearing too much makeup

Asking too many questions
"
( NN appos NN ) ( NN appos NN ),2.0,0.000751879699248,27,"Humming, whistling, singing

laughter, excitement, activities
"
( VBG advmod RB ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),2.0,0.000751879699248,27,"Difficulty speaking or offering opinions

Reluctantly speaking or approaching someone
"
( VBG advmod RB ) ( RB advmod RB ),2.0,0.000751879699248,27,"Sleeping too much

Pulling back slightly
"
( JJ cc CC ) ( JJ conj NN ) ( NN amod JJ ),2.0,0.000751879699248,27,"A distant or empty stare

Dark or heavy observations
"
( NN dep VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Arms tucking in at the sides

Body angling away from suspect
"
( VB nsubj NN ) ( VB xcomp JJ ),2.0,0.000751879699248,27,"legs spread wide

Lips pressed flat
"
( VBG advmod RB ) ( VBG advmod RB ),2.0,0.000751879699248,27,"Becoming suddenly still

Turning slowly, unwillingly
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ),2.0,0.000751879699248,27,"Lifting one's chin to expose the neck

Tapping one's fingers to release energy
"
( VBG dobj NN ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ),2.0,0.000751879699248,27,"Slamming doors, cupboards, or drawers

Forgetting appointments, conversations, and meetings
"
( VBG dobj NN ) ( VBG dep VBG ) ( VBG dobj NN ),2.0,0.000751879699248,27,"Asking questions, requesting information

Shaking the head, voicing denial
"
( VBG dobj NN ) ( NN nmod:poss PRP$ ),2.0,0.000751879699248,27,"rubbing their back

patting their shoulder
"
( VBZ nsubj NN ) ( NN compound NN ),2.0,0.000751879699248,27,"Ears that turn red

Movements that lack energy
"
( NNP dep NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),2.0,0.000751879699248,27,"Covering one's face with one's hands

Holding one's head in one's hands
"
( VBG nmod NN ) ( NN case IN ) ( NN compound NN ),2.0,0.000751879699248,27,"Fiddling with shirt sleeves

Pointing with an index finger
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),2.0,0.000751879699248,27,"Using a purse or jacket to create a shield

Pulling stunts or pranks to regain attention
"
( VBG ccomp NN ) ( NN cop VBZ ) ( NN cc CC ) ( NN conj NN ),2.0,0.000751879699248,27,"Clasping another's hand or forearm

Belittling another's status or accomplishment
"
( NN compound NN ) ( NN cc CC ) ( NN conj NN ),2.0,0.000751879699248,27,"Closing eyes and squealing

An impatient snort or sneer
"
( NN appos NN ) ( NN compound NN ),2.0,0.000751879699248,27,"Stumbling, knees hitching

Bullying, cyber trolling
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ),2.0,0.000751879699248,27,"Pressing a fist against the mouth and puffing out the cheeks

Smoothing the front of a shirt or tugging down the sleeves
"
( VBG dobj NN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ) ( NN nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Making a slight growl or noise in the throat

Using pet names or terms of endearment
"
( VBG nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN amod VBG ),2.0,0.000751879699248,27,"Fussing with clothes, rearranging things

Talking over people, controlling conversations
"
( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( VB nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Wanting to share the experience with others

Trying to cover body with hands
"
( VBG dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),2.0,0.000751879699248,27,"Questioning someone's source or the facts

Evaluating the subject's manner and appearance
"
( NNP cc CC ) ( NNP conj NN ) ( NN amod JJ ) ( NN compound NN ),2.0,0.000751879699248,27,"Bulky or dull clothing choices

Direct or intense eye contact
"
( NNP dep VBG ) ( VBG nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Heat rising behind the eyelids

Color draining from the face
"
( NN appos NNP ),2.0,0.000751879699248,27,"Fidgeting, squirming

Wiggling, squirming
"
( VBG dobj NN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ),2.0,0.000751879699248,27,"Using um and uh hesitations

Ignoring phone calls or visitors
"
( VBG dobj NN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN amod JJR ),2.0,0.000751879699248,27,"Asking questions to gain more insight

Asking questions to elicit more information
"
( JJ appos NN ) ( NN amod JJ ) ( NN compound NN ),2.0,0.000751879699248,27,"A hard, distinctive jaw line

A sharp, defined jaw line
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),2.0,0.000751879699248,27,"A heightened need for personal distance

A dry throat from rushed breathing
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ),2.0,0.000751879699248,27,"Pressing hands to one's temples

Clutching arms to one's chest
"
( VBG advcl VBZ ) ( VBZ mark IN ) ( VBZ nsubj NN ),2.0,0.000751879699248,27,"Nodding while the subject speaks

Smirking as the subject speaks
"
( NN amod JJ ) ( NN nmod NN ) ( NN case TO ),2.0,0.000751879699248,27,"An ugly twist to the mouth

A grim twist to the mouth
"
( VB ccomp VB ) ( VB cc CC ) ( VB conj VB ),2.0,0.000751879699248,27,"Lips that flatten or curl

Feet that bounce or tap
"
( VBG dobj NN ) ( NN appos NN ) ( NN neg RB ),2.0,0.000751879699248,27,"Choosing the middle, not the sides

Verbalizing the pros, not the cons
"
( VBG dobj NN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Initiating random acts of kindness

Unbuttoning the top button of a shirt
"
( NN dep NN ) ( NN compound NN ),2.0,0.000751879699248,27,"Eyes that blink infrequently

Firm eye contact
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ) ( VB nmod PRP ) ( PRP case TO ),2.0,0.000751879699248,27,"Using exaggerated movements to draw attention to oneself

Using boisterous movements to draw attention to oneself
"
( NN acl VB ) ( VB mark TO ) ( VB compound:prt RP ),2.0,0.000751879699248,27,"A need to sit down

A tendency to look down
"
( NN dep VBG ) ( VBG compound:prt RP ) ( VBG nmod PRP ) ( PRP case IN ),2.0,0.000751879699248,27,"Body collapsing in on itself

The body crumpling in on itself
"
( VBN nsubj NN ) ( VBN xcomp JJ ),2.0,0.000751879699248,27,"Pupils appear dilated

Eyes appear red
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN amod JJ ),2.0,0.000751879699248,27,"Whispering in hushed, excitable tones

Speaking in a soothing, placating voice
"
( NNP appos NN ) ( NN amod JJ ) ( NN compound NN ),2.0,0.000751879699248,27,"Direct, probing eye contact

Drab, colorless clothing choices
"
( VBG dobj NN ) ( VBG advcl VBG ) ( VBG mark IN ) ( VBG dobj NN ),2.0,0.000751879699248,27,"Cocking the head while raising the eyebrows

Touching a temple while closing the eyes
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),2.0,0.000751879699248,27,"Guarding one's personal space

Destroying one's own possessions
"
( VBG advmod RBR ),2.0,0.000751879699248,27,"Moving closer

Moving closer, into another's personal space
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),2.0,0.000751879699248,27,"Touching or stroking one's own throat

Petting or stroking one's own hair 
"
( VB xcomp VBG ) ( VBG cc CC ) ( VBG conj VBG ),2.0,0.000751879699248,27,"Uncontrollable shuddering or shivering

Playful shoving and grabbing
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ) ( VBG nmod NN ) ( NN case IN ),2.0,0.000751879699248,27,"Rubbing one's upper arms for comfort

Increasing one's personal distance from others
"
( NN amod JJ ) ( NN appos NNP ),2.0,0.000751879699248,27,"Jerky movements, squirming

Throat clearing, swallowing
"
( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),2.0,0.000751879699248,27,"Fighting with no thought for one's own safety

Loss of interest in one's personal appearance
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN amod JJ ),2.0,0.000751879699248,27,"Gently touching memorable items

Mentally replaying past events
"
( VBG xcomp VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),2.0,0.000751879699248,27,"Refusing to respond or engage

Trying to reason or explain
"
( JJ dep JJ ) ( JJ conj JJ ) ( JJ cc CC ) ( JJ conj NN ) ( NN amod JJ ),2.0,0.000751879699248,27,"A shy, confident, radiant, or cocky smile

A shaky, soft, halting, or disbelieving voice
"
( VB dobj NN ) ( NN amod JJ ) ( JJ conj JJ ) ( JJ cc CC ) ( JJ conj JJ ),2.0,0.000751879699248,27,"Finger twitches, compulsive and repetitive movements

Sedate mannerisms, minimal or economical movement
"
( VBG dobj NN ) ( NN cc RB ) ( RB dep IN ) ( NN conj JJ ),2.0,0.000751879699248,27,"Holding the stomach as if pained

Rubbing the chest as if pained
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ),2.0,0.000751879699248,27,"Licking or sucking on the bottom lip

Pinching or tugging on the bottom lip
"
( VBG advmod RP ),2.0,0.000751879699248,27,"Tingling all over

Shaking all over
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ) ( VBG dobj PRP ),1.0,0.000375939849624,28,"Cocking one's head and then shaking it
"
( NNP appos NN ),1.0,0.000375939849624,28,"Anger, bitterness
"
( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBZ ) ( VBZ mark RB ) ( RB mwe IN ) ( VBZ nsubj PRP ),1.0,0.000375939849624,28,"Plucking at clothing as if it chafes
"
( VB dep VBN ) ( VBN nmod NN ) ( NN case IN ) ( NN amod JJ ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Head tilted while mentally weighing evidence
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ) ( NN dep VBZ ),1.0,0.000375939849624,28,"Taking a step toward the person or object one wants
"
( NN cc CC ) ( NN conj NN ) ( NN acl VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Feet and torso facing the advantage
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN compound NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Pulling out a cell phone to record the event
"
( VBZ advmod RB ) ( VBZ nsubj NN ),1.0,0.000375939849624,28,"Unconsciously parting the lips
"
( NN amod NN ) ( NN dep JJ ) ( NN cc RB ) ( RB dep IN ) ( NN conj NN ) ( NN dep JJ ),1.0,0.000375939849624,28,"A tight mouth, as if tasting something bad
"
( VBG dobj NN ) ( NN amod VBG ) ( NN cc CC ) ( NN conj NN ) ( NN amod VBG ),1.0,0.000375939849624,28,"Making a tsking noise or murmuring regret
"
( VBG dobj NN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Accusing innocent people of planning or carrying out mischief
"
( NN compound NN ) ( NN dep VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Body temperature jumping up
"
( VBG advmod RB ) ( VBG nmod PRP ) ( PRP case TO ),1.0,0.000375939849624,28,"Muttering tearfully to oneself
"
( NNP dep VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Chin lowering and pulling back against the neck
"
( VBG nmod NN ) ( NN case TO ) ( NN nmod VBG ) ( VBG case IN ),1.0,0.000375939849624,28,"Nodding to others in greeting
"
( VB compound:prt RP ) ( VB nmod NN ) ( NN case IN ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Leaning back in a chair, hands behind the head
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj JJ ),1.0,0.000375939849624,28,"Clutching at one's arms or stomach
"
( JJ cop VBG ) ( JJ dep VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Being the first to speak
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.000375939849624,28,"A heightened level of pain resistance
"
( VBZ nsubj NN ) ( NN amod JJ ) ( NN acl:relcl VBZ ) ( VBZ dobj NN ) ( NN appos NN ) ( NN amod JJ ) ( VBZ dobj NN ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"A bleak mood that affects others, lessens energy, brings people down
"
( VBG advcl VBN ) ( VBN mark IN ) ( VBN nsubj NN ),1.0,0.000375939849624,28,"standing while others sit
"
( VBN advmod RB ) ( VBN xcomp VBG ) ( VBG dobj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Flaccid yet unwelcoming body language
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ),1.0,0.000375939849624,28,"Feigning interest in other things to buy time and regain control
"
( NN dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ) ( NN compound NN ),1.0,0.000375939849624,28,"An expression that crumples at other peoples' affection displays
"
( VB xcomp VBG ) ( VBG advmod RB ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Hands repeatedly rising to touch one's face
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Surveying the finished product with a pleased expression
"
( VB xcomp VBG ) ( VBG advcl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"Spittle flying while yelling
"
( VB nsubj NN ) ( VB advmod RB ) ( VB nmod NN ) ( NN case IN ) ( VB cc CC ) ( VB conj VBN ) ( VBN compound:prt RP ),1.0,0.000375939849624,28,"Hands clasped loosely behind the back and gaze down
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG mark IN ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Reaching or touching in hopes of gaining help or favor
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod PRP ) ( PRP case IN ),1.0,0.000375939849624,28,"Agreeing for the sake of it
"
( NNP dep VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Rapid swallowing and nodding
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"smelling something new for the sake of knowing
"
( VBG nmod NN ) ( NN case IN ) ( NN appos NN ) ( VBG xcomp VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Falling against someone, shoulder to shoulder
"
( VB xcomp VBG ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Hands falling to the sides
"
( VBG advmod RB ) ( VBG nmod JJ ) ( JJ case IN ),1.0,0.000375939849624,28,"Standing solidly, at the ready
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN appos NN ),1.0,0.000375939849624,28,"A quick exhale through the nose, a snort
"
( VBG nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG dep VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Talking to friends about the special person, asking for advice
"
